n-gram	total_score	total_occurrences	average_score
ransom demand of	2.4	1	2.4
demand of $7m	2.4	1	2.4
of $7m has	2.4	1	2.4
$7m has been	2.4	1	2.4
has been made.	2.4	1	2.4
been made. HMG's	2.4	1	2.4
made. HMG's policy	2.4	1	2.4
HMG's policy remains	2.4	1	2.4
policy remains clear:	2.4	1	2.4
remains clear: We	2.4	1	2.4
clear: We will	2.4	1	2.4
not make substantive	2.4	1	2.4
make substantive concessions	2.4	1	2.4
substantive concessions to	2.4	1	2.4
concessions to hostage	2.4	1	2.4
to hostage takers,	2.4	1	2.4
hostage takers, including	2.4	1	2.4
takers, including the	2.4	1	2.4
including the payment	2.4	1	2.4
"payment of ransoms."""	2.4	1	2.4
Dr Matthew Hickman,	1.2	1	1.2
Matthew Hickman, reader	1.2	1	1.2
Hickman, reader in	1.2	1	1.2
reader in public	1.2	1	1.2
in public health	1.2	1	1.2
public health and	1.2	1	1.2
health and epidemiology	1.2	1	1.2
and epidemiology at	1.2	1	1.2
epidemiology at the	1.2	1	1.2
University of Bristol,	1.2	1	1.2
of Bristol, said:	1.2	1	1.2
Bristol, said: 'The	1.2	1	1.2
said: 'The decision	1.2	1	1.2
'The decision will	1.2	1	1.2
decision will be	1.2	1	1.2
will be made	1.2	1	1.2
be made on	1.2	1	1.2
made on Monday.'	1.2	1	1.2
If the newest	0.6	1	0.6
the newest repair	0.6	1	0.6
newest repair should	0.6	1	0.6
repair should break,	0.6	1	0.6
should break, officials	0.6	1	0.6
break, officials said,	0.6	1	0.6
officials said, pieces	0.6	1	0.6
said, pieces of	0.6	1	0.6
pieces of metal	0.6	1	0.6
of metal have	0.6	1	0.6
metal have been	0.6	1	0.6
have been attached	0.6	1	0.6
been attached to	0.6	1	0.6
to the bridge	0.6	1	0.6
bridge to keep	0.6	1	0.6
keep the patch	0.6	1	0.6
the patch from	0.6	1	0.6
patch from falling.	0.6	1	0.6
Matt Adams, legal	0.0	1	0.0
Adams, legal director	0.0	1	0.0
legal director for	0.0	1	0.0
director for the	0.0	1	0.0
for the Northwest	0.0	1	0.0
the Northwest Immigrant	0.0	1	0.0
Northwest Immigrant Rights	0.0	1	0.0
Immigrant Rights Project	0.0	1	0.0
Rights Project in	0.0	1	0.0
Project in Seattle,	0.0	1	0.0
in Seattle, said	0.0	1	0.0
Seattle, said he	0.0	1	0.0
he was surprised	0.0	1	0.0
surprised when he	0.0	1	0.0
when he learned	0.0	1	0.0
he learned the	0.0	1	0.0
learned the government	0.0	1	0.0
the government had	0.0	1	0.0
government had reviewed	0.0	1	0.0
had reviewed Chaudhry's	0.0	1	0.0
reviewed Chaudhry's employment	0.0	1	0.0
Chaudhry's employment application	0.0	1	0.0
employment application with	0.0	1	0.0
application with the	0.0	1	0.0
with the Yakima	0.0	1	0.0
the Yakima police.	0.0	1	0.0
The search covered	1.0	1	1.0
search covered 644	1.0	1	1.0
covered 644 square	1.0	1	1.0
miles of ocean	1.0	1	1.0
of ocean but	1.0	1	1.0
ocean but rescuers	1.0	1	1.0
but rescuers were	1.0	1	1.0
rescuers were concentrating	1.0	1	1.0
were concentrating on	1.0	1	1.0
concentrating on a	1.0	1	1.0
on a debris	1.0	1	1.0
a debris field	1.0	1	1.0
debris field 50	1.0	1	1.0
field 50 miles	1.0	1	1.0
off the San	1.0	1	1.0
San Diego coast.	1.0	1	1.0
He has the	2.2	1	2.2
has the support	2.2	1	2.2
support of neighbors,	2.2	1	2.2
of neighbors, military	2.2	1	2.2
neighbors, military veterans,	2.2	1	2.2
military veterans, his	2.2	1	2.2
veterans, his church,	2.2	1	2.2
his church, members	2.2	1	2.2
church, members of	2.2	1	2.2
of Congress and	2.2	1	2.2
Congress and even	2.2	1	2.2
even a former	2.2	1	2.2
a former immigration	2.2	1	2.2
former immigration adjudicator,	2.2	1	2.2
immigration adjudicator, totaling	2.2	1	2.2
adjudicator, totaling 28	2.2	1	2.2
totaling 28 letters	2.2	1	2.2
28 letters requesting	2.2	1	2.2
letters requesting immigration	2.2	1	2.2
requesting immigration authorities	2.2	1	2.2
immigration authorities to	2.2	1	2.2
authorities to allow	2.2	1	2.2
him to stay	2.2	1	2.2
in the country.	2.2	1	2.2
I don't think,	0.8	1	0.8
don't think, of	0.8	1	0.8
think, of course,	0.8	1	0.8
of course, that	0.8	1	0.8
course, that it	0.8	1	0.8
was the intention	0.8	1	0.8
the intention of	0.8	1	0.8
intention of the	0.8	1	0.8
United States government,	0.8	1	0.8
States government, Fidel	0.8	1	0.8
government, Fidel Castro	0.8	1	0.8
Fidel Castro wrote.	0.8	1	0.8
I worry about	-0.2	1	-0.2
worry about them,	-0.2	1	-0.2
about them, said	-0.2	1	-0.2
them, said Mardiana,	-0.2	1	-0.2
said Mardiana, who,	-0.2	1	-0.2
Mardiana, who, like	-0.2	1	-0.2
who, like the	-0.2	1	-0.2
like the brothers,	-0.2	1	-0.2
the brothers, goes	-0.2	1	-0.2
brothers, goes by	-0.2	1	-0.2
goes by one	-0.2	1	-0.2
by one name.	-0.2	1	-0.2
There are other	-0.4	1	-0.4
are other nice	-0.4	1	-0.4
other nice collections,	-0.4	1	-0.4
nice collections, but	-0.4	1	-0.4
collections, but they	-0.4	1	-0.4
they are usually	-0.4	1	-0.4
are usually oriented	-0.4	1	-0.4
usually oriented towards	-0.4	1	-0.4
oriented towards one	-0.4	1	-0.4
towards one particular	-0.4	1	-0.4
one particular car	-0.4	1	-0.4
particular car or	-0.4	1	-0.4
car or period.	-0.4	1	-0.4
or period. He	-0.4	1	-0.4
period. He bought	-0.4	1	-0.4
He bought across	-0.4	1	-0.4
bought across the	-0.4	1	-0.4
across the board.	-0.4	1	-0.4
the board. He	-0.4	1	-0.4
board. He had	-0.4	1	-0.4
He had everything.	-0.4	1	-0.4
had everything. There	-0.4	1	-0.4
everything. There was	-0.4	1	-0.4
There was not	-0.4	1	-0.4
a single type	-0.4	1	-0.4
single type of	-0.4	1	-0.4
type of car	-0.4	1	-0.4
of car he	-0.4	1	-0.4
car he did	-0.4	1	-0.4
did not have.	-0.4	1	-0.4
not have. He	-0.4	1	-0.4
have. He could	-0.4	1	-0.4
He could send	-0.4	1	-0.4
could send cars	-0.4	1	-0.4
send cars to	-0.4	1	-0.4
cars to any	-0.4	1	-0.4
to any event	-0.4	1	-0.4
any event that	-0.4	1	-0.4
event that was	-0.4	1	-0.4
that was specializing	-0.4	1	-0.4
was specializing in	-0.4	1	-0.4
specializing in any	-0.4	1	-0.4
in any genre	-0.4	1	-0.4
any genre and	-0.4	1	-0.4
genre and they	-0.4	1	-0.4
and they really	-0.4	1	-0.4
they really wouldn't	-0.4	1	-0.4
really wouldn't have	-0.4	1	-0.4
wouldn't have to	-0.4	1	-0.4
to ask anyone	-0.4	1	-0.4
ask anyone else.	-0.4	1	-0.4
Cecelia Peterson, who	0.4	1	0.4
Peterson, who previously	0.4	1	0.4
who previously bought	0.4	1	0.4
previously bought her	0.4	1	0.4
bought her electronics	0.4	1	0.4
her electronics at	0.4	1	0.4
electronics at Circuit	0.4	1	0.4
at Circuit City	0.4	1	0.4
Circuit City in	0.4	1	0.4
City in Plymouth,	0.4	1	0.4
in Plymouth, is	0.4	1	0.4
Plymouth, is now	0.4	1	0.4
is now shopping	0.4	1	0.4
now shopping at	0.4	1	0.4
shopping at the	0.4	1	0.4
at the Wal-Mart	0.4	1	0.4
the Wal-Mart in	0.4	1	0.4
Wal-Mart in Raynham	0.4	1	0.4
in Raynham for	0.4	1	0.4
Raynham for her	0.4	1	0.4
for her DVDs	0.4	1	0.4
her DVDs and	0.4	1	0.4
DVDs and prepaid	0.4	1	0.4
and prepaid cellphones.	0.4	1	0.4
He does not	0.8	1	0.8
does not regard	0.8	1	0.8
not regard building	0.8	1	0.8
regard building in	0.8	1	0.8
building in occupied	0.8	1	0.8
in occupied East	0.8	1	0.8
occupied East Jerusalem,	0.8	1	0.8
East Jerusalem, annexed	0.8	1	0.8
Jerusalem, annexed in	0.8	1	0.8
annexed in defiance	0.8	1	0.8
in defiance of	0.8	1	0.8
defiance of international	0.8	1	0.8
of international complaint,	0.8	1	0.8
international complaint, as	0.8	1	0.8
complaint, as settlement.	0.8	1	0.8
The pirates had	-0.2	1	-0.2
pirates had been	-0.2	1	-0.2
had been keeping	-0.2	1	-0.2
been keeping the	-0.2	1	-0.2
keeping the Chandlers,	-0.2	1	-0.2
the Chandlers, who	0.0	2	0.0
Chandlers, who were	-0.2	1	-0.2
who were attacked	-0.2	1	-0.2
were attacked Oct.	-0.2	1	-0.2
attacked Oct. 23	-0.2	1	-0.2
Oct. 23 as	-0.2	1	-0.2
23 as they	-0.2	1	-0.2
as they were	-0.2	1	-0.2
they were sailing	-0.2	1	-0.2
were sailing in	-0.2	1	-0.2
sailing in their	-0.2	1	-0.2
in their yacht	-0.2	1	-0.2
their yacht in	-0.2	1	-0.2
yacht in the	-0.2	1	-0.2
in the Indian	-0.2	1	-0.2
Indian Ocean, in	-0.2	1	-0.2
Ocean, in the	-0.2	1	-0.2
in the captain's	-0.2	1	-0.2
the captain's quarters	-0.2	1	-0.2
captain's quarters of	-0.2	1	-0.2
quarters of another	-0.2	1	-0.2
of another vessel	-0.2	1	-0.2
another vessel they	-0.2	1	-0.2
vessel they had	-0.2	1	-0.2
they had hijacked.	-0.2	1	-0.2
U.S. Senator Jim	0.8	1	0.8
Senator Jim Webb	0.8	1	0.8
Jim Webb held	0.8	1	0.8
Webb held a	0.8	1	0.8
held a landmark	0.8	1	0.8
a landmark meeting	0.8	1	0.8
landmark meeting with	0.8	1	0.8
meeting with Burma's	0.8	1	0.8
with Burma's military	0.8	1	0.8
Burma's military leader	0.8	1	0.8
military leader Than	0.8	1	0.8
leader Than Shwe	0.8	1	0.8
Than Shwe in	0.8	1	0.8
Shwe in August.	0.8	1	0.8
While many of	0.2	1	0.2
of the estimated	0.2	1	0.2
the estimated 2,000	0.2	1	0.2
estimated 2,000 participants	0.2	1	0.2
2,000 participants see	0.2	1	0.2
participants see the	0.2	1	0.2
see the Pilsen	0.2	1	0.2
the Pilsen event	0.2	1	0.2
Pilsen event as	0.2	1	0.2
event as merely	0.2	1	0.2
as merely part	0.2	1	0.2
merely part of	0.2	1	0.2
of the autumn	0.2	1	0.2
the autumn race	0.2	1	0.2
autumn race circuit,	0.2	1	0.2
race circuit, others	0.2	1	0.2
circuit, others like	0.2	1	0.2
others like Arreola	0.2	1	0.2
like Arreola enter	0.2	1	0.2
Arreola enter the	0.2	1	0.2
enter the event	0.2	1	0.2
the event with	0.2	1	0.2
event with more	0.2	1	0.2
with more heartfelt	0.2	1	0.2
more heartfelt motivations,	0.2	1	0.2
heartfelt motivations, said	0.2	1	0.2
motivations, said Juan	0.2	1	0.2
said Juan Rangel,	0.2	1	0.2
Juan Rangel, president	0.2	1	0.2
Rangel, president of	0.2	1	0.2
the United Neighborhood	0.2	1	0.2
United Neighborhood Organization,	0.2	1	0.2
Neighborhood Organization, the	0.2	1	0.2
Organization, the group	0.2	1	0.2
the group that	0.2	1	0.2
group that organizes	0.2	1	0.2
that organizes the	0.2	1	0.2
organizes the race	0.2	1	0.2
as a fundraiser	0.2	1	0.2
a fundraiser for	0.2	1	0.2
fundraiser for education.	0.2	1	0.2
He said Beijing	1.4	1	1.4
said Beijing was	1.4	1	1.4
Beijing was fooling	1.4	1	1.4
was fooling the	1.4	1	1.4
fooling the world	1.4	1	1.4
the world into	1.4	1	1.4
world into thinking	1.4	1	1.4
into thinking the	1.4	1	1.4
thinking the situation	1.4	1	1.4
the situation between	1.4	1	1.4
situation between the	1.4	1	1.4
people and the	1.4	1	1.4
the Chinese had	1.4	1	1.4
Chinese had improved.	1.4	1	1.4
In the sheer	0.8	1	0.8
the sheer number	0.8	1	0.8
sheer number of	0.8	1	0.8
number of significant	0.8	1	0.8
of significant cars,	0.8	1	0.8
significant cars, I	0.8	1	0.8
cars, I don't	0.8	1	0.8
don't think there	0.8	1	0.8
there has ever	0.8	1	0.8
ever been one	0.8	1	0.8
been one like	0.8	1	0.8
one like this,	0.8	1	0.8
like this, said	0.8	1	0.8
this, said Ken	0.8	1	0.8
said Ken Dougherty,	0.8	1	0.8
Ken Dougherty, owner	0.8	1	0.8
Dougherty, owner of	0.8	1	0.8
owner of a	0.8	1	0.8
of a Houston	0.8	1	0.8
a Houston company	0.8	1	0.8
Houston company that	0.8	1	0.8
company that buys,	0.8	1	0.8
that buys, sells	0.8	1	0.8
buys, sells and	0.8	1	0.8
sells and restores	0.8	1	0.8
and restores classic	0.8	1	0.8
restores classic cars	0.8	1	0.8
classic cars and	0.8	1	0.8
cars and an	0.8	1	0.8
and an early	0.8	1	0.8
an early adviser	0.8	1	0.8
early adviser when	0.8	1	0.8
adviser when O'Quinn	0.8	1	0.8
when O'Quinn took	0.8	1	0.8
O'Quinn took up	0.8	1	0.8
took up the	0.8	1	0.8
up the hobby.	0.8	1	0.8
That means it	0.6	1	0.6
means it would	0.6	1	0.6
it would cost	0.6	1	0.6
would cost $3.85	0.6	1	0.6
cost $3.85 million	0.6	1	0.6
$3.85 million initially	0.6	1	0.6
million initially and	0.6	1	0.6
initially and $500,000	0.6	1	0.6
and $500,000 annually	0.6	1	0.6
$500,000 annually to	0.6	1	0.6
annually to protect	0.6	1	0.6
to protect $10	0.6	1	0.6
protect $10 million	0.6	1	0.6
$10 million of	0.6	1	0.6
million of CIT	0.6	1	0.6
of CIT bonds	0.6	1	0.6
CIT bonds from	0.6	1	0.6
bonds from default	0.6	1	0.6
from default for	0.6	1	0.6
Unemployment data out	-0.6	1	-0.6
data out November	-0.6	1	-0.6
out November 12	-0.6	1	-0.6
November 12 will	-0.6	1	-0.6
12 will be	-0.6	1	-0.6
be a key	-0.6	1	-0.6
a key factor.	-0.6	1	-0.6
We were searching	-0.6	1	-0.6
were searching in	-0.6	1	-0.6
searching in that	-0.6	1	-0.6
that area because	-0.6	1	-0.6
area because of	-0.6	1	-0.6
of the drift	-0.6	1	-0.6
the drift that	-0.6	1	-0.6
drift that would	-0.6	1	-0.6
that would have	-0.6	1	-0.6
would have naturally	-0.6	1	-0.6
have naturally occurred	-0.6	1	-0.6
naturally occurred after	-0.6	1	-0.6
occurred after that	-0.6	1	-0.6
after that event.	-0.6	1	-0.6
CIT's agreement to	1.4	1	1.4
"agreement to ""give"	1.4	1	1.4
"to ""give control"	1.4	1	1.4
"""give control to"	1.4	1	1.4
control to the	1.4	1	1.4
"to the noteholders"""	1.4	1	1.4
"the noteholders"" and"	1.4	1	1.4
"noteholders"" and an"	1.4	1	1.4
and an accelerated	1.4	1	1.4
an accelerated process	1.4	1	1.4
accelerated process for	1.4	1	1.4
process for appointing	1.4	1	1.4
for appointing directors	1.4	1	1.4
"appointing directors ""significantly"	1.4	1	1.4
"directors ""significantly improve"	1.4	1	1.4
"""significantly improve corporate"	1.4	1	1.4
improve corporate governance	1.4	1	1.4
corporate governance and	1.4	1	1.4
governance and cash	1.4	1	1.4
and cash flow	1.4	1	1.4
cash flow protections,	1.4	1	1.4
flow protections, and	1.4	1	1.4
protections, and are	1.4	1	1.4
and are positive	1.4	1	1.4
are positive for	1.4	1	1.4
positive for the	1.4	1	1.4
for the company	1.4	1	1.4
the company and	1.4	1	1.4
company and all	1.4	1	1.4
"and all noteholders,"""	1.4	1	1.4
"all noteholders,"" Icahn"	1.4	1	1.4
"noteholders,"" Icahn said"	1.4	1	1.4
a statement yesterday,	1.4	1	1.4
statement yesterday, explaining	1.4	1	1.4
yesterday, explaining why	1.4	1	1.4
explaining why he	1.4	1	1.4
why he changed	1.4	1	1.4
he changed his	1.4	1	1.4
changed his vote	1.4	1	1.4
his vote in	1.4	1	1.4
vote in favor	1.4	1	1.4
of the prepackaged	1.4	1	1.4
However, Abbas spokesman	1.4	1	1.4
Nabil Abu Rdainah,	1.4	1	1.4
Abu Rdainah, speaking	1.4	1	1.4
Rdainah, speaking from	1.4	1	1.4
speaking from Abu	1.4	1	1.4
from Abu Dhabi	1.4	1	1.4
Abu Dhabi where	1.4	1	1.4
Dhabi where Abbas	1.4	1	1.4
where Abbas met	1.4	1	1.4
Abbas met Clinton	1.4	1	1.4
met Clinton earlier	1.4	1	1.4
Clinton earlier on	1.4	1	1.4
earlier on Saturday,	1.4	1	1.4
on Saturday, said	1.4	1	1.4
Saturday, said there	1.4	1	1.4
said there could	1.4	1	1.4
could be no	1.4	1	1.4
be no change	1.4	1	1.4
no change in	1.4	1	1.4
in the Palestinian	1.4	1	1.4
the Palestinian position:	1.4	1	1.4
Matt Nichols threw	0.6	1	0.6
Nichols threw for	0.6	1	0.6
threw for 413	0.6	1	0.6
for 413 yards	0.6	1	0.6
413 yards and	0.6	1	0.6
yards and four	0.6	1	0.6
and four touchdowns	0.6	1	0.6
four touchdowns and	0.6	1	0.6
touchdowns and tied	0.6	1	0.6
and tied the	0.6	1	0.6
tied the record	0.6	1	0.6
the record for	0.6	1	0.6
record for most	0.6	1	0.6
for most TD	0.6	1	0.6
most TD passes	0.6	1	0.6
TD passes in	0.6	1	0.6
passes in school	0.6	1	0.6
in school history	0.6	1	0.6
school history as	0.6	1	0.6
history as Eastern	0.6	1	0.6
as Eastern Washington	0.6	1	0.6
Eastern Washington rolled	0.6	1	0.6
Washington rolled past	0.6	1	0.6
rolled past Portland	0.6	1	0.6
past Portland State	0.6	1	0.6
Portland State 47-10	0.6	1	0.6
State 47-10 on	0.6	1	0.6
47-10 on Saturday.	0.6	1	0.6
The progress means	-0.6	1	-0.6
progress means there	-0.6	1	-0.6
means there is	-0.6	1	-0.6
is a glimmer	-0.6	1	-0.6
a glimmer of	-0.6	1	-0.6
glimmer of hope	-0.6	1	-0.6
of hope that	-0.6	1	-0.6
hope that the	-0.6	1	-0.6
that the bridge	-0.6	1	-0.6
the bridge could	-0.6	1	-0.6
bridge could reopen	-0.6	1	-0.6
could reopen in	-0.6	1	-0.6
reopen in time	-0.6	1	-0.6
in time for	-0.6	1	-0.6
time for Monday's	-0.6	1	-0.6
for Monday's commute.	-0.6	1	-0.6
The remaining three	0.0	1	0.0
remaining three are	0.0	1	0.0
three are Joe	0.0	1	0.0
are Joe Chow,	0.0	1	0.0
Joe Chow, Khalid	0.0	1	0.0
Chow, Khalid Khan	0.0	1	0.0
Khalid Khan and	0.0	1	0.0
Khan and Mike	0.0	1	0.0
and Mike Laster.	0.0	1	0.0
Fueled by street-macho	1.6	1	1.6
by street-macho bravado	1.6	1	1.6
street-macho bravado and	1.6	1	1.6
bravado and inspired	1.6	1	1.6
and inspired by	1.6	1	1.6
inspired by sexual	1.6	1	1.6
by sexual initiations	1.6	1	1.6
sexual initiations required	1.6	1	1.6
initiations required to	1.6	1	1.6
required to get	1.6	1	1.6
get into some	1.6	1	1.6
into some local	1.6	1	1.6
some local gangs,	1.6	1	1.6
local gangs, they	1.6	1	1.6
gangs, they began	1.6	1	1.6
they began the	1.6	1	1.6
began the attack,	1.6	1	1.6
the attack, investigators	1.6	1	1.6
attack, investigators say.	1.6	1	1.6
Hopefully a wise	0.0	1	0.0
a wise eye	0.0	1	0.0
wise eye will	0.0	1	0.0
eye will see	0.0	1	0.0
see that this	0.0	1	0.0
not a case	0.0	1	0.0
case that they	0.0	1	0.0
they want in	0.0	1	0.0
the public eye	0.0	1	0.0
public eye and	0.0	1	0.0
eye and Mr.	0.0	1	0.0
and Mr. Chaudhry	0.0	1	0.0
Mr. Chaudhry will	0.0	1	0.0
Chaudhry will remain	0.0	1	0.0
will remain in	0.0	1	0.0
remain in the	0.0	1	0.0
country he loves.	0.0	1	0.0
It could have	-1.0	1	-1.0
have been much	-1.0	1	-1.0
been much worse,	-1.0	1	-1.0
much worse, thankfully	-1.0	1	-1.0
worse, thankfully we've	-1.0	1	-1.0
thankfully we've only	-1.0	1	-1.0
we've only got	-1.0	1	-1.0
only got lower	-1.0	1	-1.0
got lower limb	-1.0	1	-1.0
lower limb injuries.	-1.0	1	-1.0
Many days, the	-0.2	1	-0.2
the boys arrive	-0.2	1	-0.2
boys arrive at	-0.2	1	-0.2
arrive at school	-0.2	1	-0.2
at school tired	-0.2	1	-0.2
school tired and	-0.2	1	-0.2
tired and sweaty	-0.2	1	-0.2
and sweaty after	-0.2	1	-0.2
sweaty after a	-0.2	1	-0.2
after a hard	-0.2	1	-0.2
a hard row.	-0.2	1	-0.2
That is my	-0.8	1	-0.8
is my flag,	-0.8	1	-0.8
my flag, he	-0.8	1	-0.8
flag, he says.	-0.8	1	-0.8
on Sunday has	0.0	1	0.0
Sunday has confirmed	0.0	1	0.0
has confirmed that	0.0	1	0.0
confirmed that one	0.0	1	0.0
of his main	0.0	1	0.0
his main roles	0.0	1	0.0
main roles at	0.0	1	0.0
roles at the	0.0	1	0.0
at the company	0.0	1	0.0
company is to	0.0	1	0.0
is to explore	0.0	1	0.0
to explore business	0.0	1	0.0
explore business opportunities	0.0	1	0.0
business opportunities in	0.0	1	0.0
opportunities in Libya.	0.0	1	0.0
Two Tibetans were	-0.4	1	-0.4
Tibetans were executed	-0.4	1	-0.4
were executed earlier	-0.4	1	-0.4
executed earlier this	-0.4	1	-0.4
this week for	-0.4	1	-0.4
week for their	-0.4	1	-0.4
in the riots.	-0.4	1	-0.4
You really think	0.0	1	0.0
really think I've	0.0	1	0.0
think I've never	0.0	1	0.0
I've never kissed	0.0	1	0.0
never kissed a	0.0	1	0.0
kissed a guy	0.0	1	0.0
a guy before,	0.0	1	0.0
guy before, he	0.0	1	0.0
before, he said	0.0	1	0.0
said to her	0.0	1	0.0
to her in	0.0	1	0.0
her in his	0.0	1	0.0
in his whispery	0.0	1	0.0
his whispery coo.	0.0	1	0.0
Following decisions to	1.0	1	1.0
decisions to reject	1.0	1	1.0
to reject its	1.0	1	1.0
reject its advice	1.0	1	1.0
advice on cannabis	1.0	1	1.0
on cannabis and	1.0	1	1.0
cannabis and ecstasy,	1.0	1	1.0
and ecstasy, there	1.0	1	1.0
ecstasy, there have	1.0	1	1.0
have been questions	1.0	1	1.0
been questions about	1.0	1	1.0
questions about its	1.0	1	1.0
about its purpose.	1.0	1	1.0
One is that	0.4	1	0.4
that the activist	0.4	1	0.4
the activist base	0.4	1	0.4
activist base of	0.4	1	0.4
base of the	0.4	1	0.4
party is becoming	0.4	1	0.4
is becoming increasingly	0.4	1	0.4
becoming increasingly powerful	0.4	1	0.4
increasingly powerful in	0.4	1	0.4
powerful in the	0.4	1	0.4
in the one	0.4	1	0.4
the one area	0.4	1	0.4
one area that	0.4	1	0.4
area that had	0.4	1	0.4
that had eluded	0.4	1	0.4
had eluded them:	0.4	1	0.4
eluded them: candidate	0.4	1	0.4
them: candidate selection.	0.4	1	0.4
candidate selection. Other	0.4	1	0.4
selection. Other conservative	0.4	1	0.4
Other conservative Republicans	0.4	1	0.4
conservative Republicans may	0.4	1	0.4
Republicans may now	0.4	1	0.4
may now feel	0.4	1	0.4
now feel more	0.4	1	0.4
more comfortable if	0.4	1	0.4
comfortable if they	0.4	1	0.4
if they decide	0.4	1	0.4
decide to challenge	0.4	1	0.4
to challenge incumbents	0.4	1	0.4
challenge incumbents in	0.4	1	0.4
incumbents in primaries.	0.4	1	0.4
The projected drop	0.0	1	0.0
projected drop in	0.0	1	0.0
drop in employment	0.0	1	0.0
in employment would	0.0	1	0.0
employment would be	0.0	1	0.0
be the smallest	0.0	1	0.0
smallest since August	0.0	1	0.0
since August 2008,	0.0	1	0.0
August 2008, indicating	0.0	1	0.0
2008, indicating the	0.0	1	0.0
indicating the labor	0.0	1	0.0
market is deteriorating	0.0	1	0.0
is deteriorating at	0.0	1	0.0
deteriorating at a	0.0	1	0.0
a slower pace.	0.0	1	0.0
The killings sent	0.2	1	0.2
killings sent a	0.2	1	0.2
sent a chill	0.2	1	0.2
a chill through	0.2	1	0.2
chill through peasant	0.2	1	0.2
through peasant activist	0.2	1	0.2
peasant activist groups	0.2	1	0.2
activist groups that	0.2	1	0.2
groups that often	0.2	1	0.2
that often have	0.2	1	0.2
often have a	0.2	1	0.2
have a testy	0.2	1	0.2
a testy relationship	0.2	1	0.2
testy relationship with	0.2	1	0.2
relationship with the	0.2	1	0.2
with the Mexican	0.2	1	0.2
the Mexican government.	0.2	1	0.2
have been described	0.6	1	0.6
been described as	0.6	1	0.6
"described as ""brutal"""	0.6	1	0.6
"as ""brutal"" by"	0.6	1	0.6
"""brutal"" by one"	0.6	1	0.6
by one source,	0.6	1	0.6
one source, and	0.6	1	0.6
"source, and ""very"	0.6	1	0.6
"and ""very delicate"""	0.6	1	0.6
"""very delicate"" by"	0.6	1	0.6
"delicate"" by another,"	0.6	1	0.6
by another, he	0.6	1	0.6
another, he said.	0.6	1	0.6
We welcome competition	0.2	1	0.2
welcome competition and	0.2	1	0.2
competition and objective	0.2	1	0.2
and objective opposition,	0.2	1	0.2
objective opposition, he	0.2	1	0.2
opposition, he told	0.2	1	0.2
he told delegates.	0.2	1	0.2
A few were	1.6	1	1.6
few were Maoist	1.6	1	1.6
were Maoist sympathizers,	1.6	1	1.6
Maoist sympathizers, the	1.6	1	1.6
sympathizers, the man	1.6	1	1.6
the man on	1.6	1	1.6
man on the	1.6	1	1.6
on the motorcycle	1.6	1	1.6
the motorcycle said,	1.6	1	1.6
motorcycle said, but	1.6	1	1.6
said, but most	1.6	1	1.6
most were wrongly	1.6	1	1.6
were wrongly swept	1.6	1	1.6
wrongly swept up	1.6	1	1.6
swept up in	1.6	1	1.6
in the raid.	1.6	1	1.6
as the economic	1.4	1	1.4
the economic data	1.4	1	1.4
economic data points	1.4	1	1.4
data points towards	1.4	1	1.4
points towards a	1.4	1	1.4
towards a recovery	1.4	1	1.4
a recovery then	1.4	1	1.4
recovery then the	1.4	1	1.4
then the RBA	1.4	1	1.4
RBA will want	1.4	1	1.4
